epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.7653898770032928,0.7854616641998291,0.23169516155193018,0.21958664059638977,0.9930174551730933,1.0269075632095337
1,0.7520335458045782,0.5859554409980774,0.22403634062340094,0.21223078668117523,0.9772260509258093,0.7450531125068665
2,0.6353758666404458,0.5629621148109436,0.22074835380149443,0.20769348740577698,0.8119952132535535,0.7141531109809875
3,0.5772186494150827,0.4581407606601715,0.21353393172801927,0.19212040305137634,0.7320108592510224,0.5710909366607666
4,0.5499763292628665,0.409898966550827,0.20951617107141848,0.18337436020374298,0.694817617050437,0.5059267282485962
5,0.5308604502400687,0.3928738832473755,0.2069560781121254,0.1793658584356308,0.6686082144116247,0.4833277463912964
6,0.5143865261660066,0.3783225417137146,0.20485008781732514,0.17412763833999634,0.6459789039090622,0.46478724479675293
7,0.5083518608364948,0.37193888425827026,0.20433307352454164,0.17457197606563568,0.6375806224900623,0.45547813177108765
8,0.4988390816505565,0.3799534738063812,0.2030542335537977,0.17597204446792603,0.6245408612628316,0.46632689237594604
9,0.49113658992357034,0.3476381301879883,0.20190498218979946,0.16932308673858643,0.614031272433525,0.42302173376083374
10,0.4852131595445234,0.35960692167282104,0.20113030814154204,0.17137473821640015,0.6059026571207269,0.43923258781433105
11,0.4805853221998658,0.3649294376373291,0.20037231972051223,0.1734505295753479,0.5996176338473032,0.4459441304206848
12,0.4769929395165554,0.34645137190818787,0.19987943771966668,0.17100566625595093,0.5946977945261224,0.4206116795539856
13,0.4733586172031802,0.3623269498348236,0.19917224299075992,0.17238876223564148,0.5898093452287275,0.44268637895584106
14,0.4699685736451038,0.3870643079280853,0.1986686509362487,0.17571274936199188,0.5851839823778285,0.4765966534614563
15,0.4669142207434011,0.35878613591194153,0.19821773944206017,0.1695653796195984,0.5810143075710119,0.43885016441345215
16,0.46136973216090094,0.3770354092121124,0.19730018131261648,0.1738998144865036,0.5734884564266648,0.46305298805236816
17,0.4571493471777716,0.35897037386894226,0.1965606749750847,0.17062406241893768,0.5677780676719755,0.4386473298072815
18,0.4567130876835002,0.3650585114955902,0.1964696074641028,0.17153295874595642,0.5671934708606365,0.44696420431137085
19,0.45142267401828323,0.3654821217060089,0.1955985314624254,0.17120230197906494,0.5600109187669532,0.4476996064186096
20,0.45086264977621476,0.36716151237487793,0.19543128401734108,0.17156460881233215,0.5592828075553096,0.44995176792144775
21,0.4458855121634727,0.3449588119983673,0.19454546002454537,0.16741453111171722,0.5525542304959408,0.42003124952316284
22,0.4426584494668384,0.36616817116737366,0.19402549977219383,0.1717042624950409,0.5481686170711074,0.44847410917282104
23,0.44251686417779257,0.3692706823348999,0.1938192060867021,0.17161191999912262,0.54805382157481,0.4529416561126709
24,0.43685287389644356,0.34331750869750977,0.19297739520322446,0.16636087000370026,0.5403262415597605,0.41812682151794434
25,0.43507599601911945,0.34720709919929504,0.19269988522973172,0.16800644993782043,0.5379083749859832,0.4229798913002014
26,0.4318903153718904,0.34376439452171326,0.19186641601629034,0.16600975394248962,0.5337160429289175,0.4189145565032959
27,0.42930860900601675,0.3517257869243622,0.1915549168406531,0.16851520538330078,0.5301622238270072,0.4292057156562805
28,0.4259623394456021,0.3548332154750824,0.19068665864855744,0.16856741905212402,0.5257560950379039,0.433635413646698
29,0.4242001324892044,0.3524101972579956,0.190471670170163,0.16732695698738098,0.5233314099699952,0.43070632219314575
30,0.4211807499791301,0.3604784905910492,0.19003863809413687,0.17187559604644775,0.5192061407621517,0.44026273488998413
31,0.41857849796151003,0.34843721985816956,0.18965564321639927,0.16764892637729645,0.515653935144114,0.4248895049095154
32,0.41464725261510804,0.35858893394470215,0.18891311502733896,0.16969671845436096,0.5103591257749602,0.43851351737976074
33,0.41272981437139733,0.34960708022117615,0.18845695260652276,0.16634711623191833,0.5078172014203183,0.4271228313446045
34,0.4104030325662258,0.34621137380599976,0.1880172170178835,0.16782711446285248,0.5046824595262838,0.42163413763046265
35,0.4069034236808156,0.3451935648918152,0.1873794134619624,0.1672685146331787,0.4999600628087687,0.4204244613647461
36,0.40709521070469257,0.35429617762565613,0.18738989940909453,0.16890601813793182,0.5002284889997438,0.43273240327835083
37,0.4055181580920552,0.3507504165172577,0.1871211881554404,0.16869311034679413,0.4980915485426437,0.42774009704589844
38,0.4007081577944201,0.35674944519996643,0.18624584647112113,0.17040136456489563,0.49159941506940263,0.4355695843696594
39,0.39838739342467727,0.3565308749675751,0.18589438168808473,0.16885265707969666,0.48843684043995167,0.4359455704689026
40,0.39592961232329527,0.36206766963005066,0.18535135062628014,0.1691548079252243,0.48516015923300454,0.44372183084487915
41,0.39324662283409473,0.3627529442310333,0.18493399283913678,0.17073051631450653,0.4815094642860945,0.4440394639968872
42,0.38938155999017315,0.3507528305053711,0.18430976590444875,0.16810153424739838,0.4762597196323927,0.4279959201812744
43,0.3877234885165858,0.3653162121772766,0.18411464583735132,0.17190276086330414,0.47397581422051716,0.44717615842819214
44,0.3854224178680154,0.35710060596466064,0.1834459268423014,0.1702926754951477,0.4709775353586951,0.4361194968223572
