epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.7750894646311915,0.7356153726577759,0.25584934894428696,0.20779190957546234,0.9963936538197273,0.960685133934021
1,0.752598825859469,0.6286193132400513,0.22694862353247267,0.223225399851799,0.9767124281373135,0.8013147115707397
2,0.6958196396051451,0.5652148723602295,0.23233532507059185,0.21208396553993225,0.8933506071567535,0.7155365943908691
3,0.6703482627868652,0.5671380162239075,0.22694175122089164,0.21058668196201324,0.8592981502067211,0.7189323902130127
4,0.655166182407113,0.551002562046051,0.2200266614209774,0.2017001062631607,0.8405739730180696,0.6996912360191345
5,0.6407694939957108,0.5344017148017883,0.21838018585776173,0.20152001082897186,0.8207107373448306,0.6760568022727966
6,0.6283129944357762,0.5313338041305542,0.21708776919647704,0.19536735117435455,0.8034704421841821,0.6743102073669434
7,0.6177017643008121,0.5347719788551331,0.21556669827117475,0.19660301506519318,0.7889642811098764,0.6786891222000122
8,0.6113951892353767,0.5303558707237244,0.21503225942683774,0.20142067968845367,0.7801839867303538,0.6703096628189087
9,0.6052299535551736,0.5433576703071594,0.21430470628100773,0.20466719567775726,0.7716886742170467,0.687493622303009
10,0.5983518594919249,0.5293150544166565,0.2134883970715279,0.20223143696784973,0.7622128486633301,0.6684752702713013
11,0.5934044125468232,0.5189903378486633,0.21307605841132096,0.1993289738893509,0.7553220435630443,0.6549715995788574
12,0.5889740367268407,0.5127601027488708,0.2125391996877138,0.19750431180000305,0.749223070643669,0.6468557119369507
13,0.5853233327699262,0.5209231376647949,0.21207397105388864,0.19792921841144562,0.7442068834637486,0.6583366990089417
14,0.582009700564451,0.5122675895690918,0.21177562291538993,0.19873951375484467,0.7396009529745856,0.6456266641616821
15,0.5796222433101299,0.5332844853401184,0.21151183348062427,0.20710280537605286,0.7363031530103018,0.6720616817474365
16,0.5758002670698388,0.5302063822746277,0.21107847340578256,0.21040838956832886,0.7310288340546364,0.666244626045227
17,0.5726373270500538,0.5215099453926086,0.21094151177378587,0.20269675552845,0.7265685978323915,0.6571304798126221
18,0.570933234137158,0.5236099362373352,0.2108185093416724,0.20361700654029846,0.7241869986057281,0.6597298979759216
19,0.5677306096221125,0.5248091816902161,0.21042165936425675,0.2048407793045044,0.7197820405627406,0.6609185338020325
20,0.5654239959495012,0.5247303247451782,0.21038276501173198,0.2136881947517395,0.7165028947730397,0.6570131778717041
21,0.5633675619613293,0.5084676146507263,0.21011070830877437,0.20428286492824554,0.7136815868144811,0.6378132104873657
22,0.5608240087364995,0.47468072175979614,0.2097528308283451,0.19188201427459717,0.7102011009704235,0.594875693321228
23,0.5584869036840838,0.49622881412506104,0.20975710770418476,0.19823697209358215,0.7068604264148446,0.6229302883148193
24,0.5570237723893897,0.5050120949745178,0.20937438950289128,0.20654606819152832,0.7049341585747031,0.6319103240966797
