epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,2.1282602846622467,1.9596354429721832,3.356038121737848,3.065427031993866,0.900482448382435,0.8538438532352447
1,2.0256564177881096,1.944099049091339,3.221158245058658,3.0439665098190307,0.83015459059714,0.8442315825223923
2,1.9878773445360491,1.9431978583335876,3.167446075994596,3.043387192726135,0.8083086121225548,0.8430085157155991
3,1.9603426747710428,1.9316912591457367,3.1298243007927296,3.0324093446731566,0.7908610449494603,0.8309731695652008
4,1.9363257580589708,1.9353044986724854,3.0983851730266463,3.0462429366111756,0.7742663411416103,0.8243660686016083
5,1.9140749284835938,1.9429392683506013,3.0685137892278713,3.0527317094802857,0.7596360653917366,0.8331468300819397
6,1.8928138768879847,1.9584269757270814,3.0409644207107687,3.0762507343292236,0.7446633321102535,0.8406032102108002
7,1.8751063276037514,1.9348136951923371,3.018366111693618,3.053378174304962,0.7318465436332534,0.8162492077350616
8,1.8561758192502291,1.9511104943752289,2.993319062269896,3.0807278637886046,0.7190325747981409,0.8214931309223175
9,1.8390723585047932,1.9318697266578675,2.971288545507296,3.056472399711609,0.7068561674039736,0.8072670505046845
10,1.822540510798965,1.9483307151794433,2.950086160957097,3.0850863332748415,0.6949948588702007,0.811575097322464
11,1.8086475952365528,1.9336605472564696,2.932333744893246,3.0640940327644346,0.6849614395517533,0.8032270613908767
12,1.7947585658333172,1.964621479511261,2.914202142302917,3.1010395288467407,0.6753149877124539,0.828203425526619
13,1.7808269730636053,1.9584194769859313,2.8955228779917563,3.0989192185401917,0.6661310632214527,0.8179197316169738
14,1.7697088629683762,1.961454700946808,2.881325957374038,3.093488024711609,0.6580917653397661,0.8294213758707046
15,1.7569925942631048,1.9709360129833222,2.8642821146426436,3.117195086479187,0.6497030694669333,0.8246769340038299
16,1.7467291768943674,1.952091189622879,2.8508175665609667,3.091708148956299,0.6426407825525039,0.8124742296934128
17,1.7362333190377468,1.9913760890960694,2.8373581766286424,3.14016942358017,0.6351084571097976,0.8425827499628067
18,1.7265717987622693,1.9646738002300261,2.8241709758028963,3.1027043681144715,0.6289726175437463,0.8266432318687439
