epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.28337094716353123,0.30747017946283695,0.1977107188138882,0.26941095052634256,0.3402166401540767,0.33269022076816884
1,0.13049696581490214,0.29966205232224224,0.13647001434388106,0.2712338383672601,0.12638443758367826,0.3184822626033072
2,0.10899707441889374,0.33737801621525976,0.11675824736916153,0.27124636935985696,0.10371127508206074,0.3813416412321188
3,0.10988693376326694,0.3272226778632503,0.11344846968627509,0.29557236359786176,0.10739480083881144,0.34819619635404164
4,0.09159179871600101,0.35066682782213565,0.09981219988711719,0.3118612758689008,0.08601562104411631,0.3764170579991098
5,0.0860452329812769,0.30567930979748903,0.09337781538260716,0.27885090016712577,0.08106551506665832,0.3234375644538362
6,0.10328739008465626,0.32428249135866005,0.09661406195363519,0.2636505240353487,0.10761225173593233,0.36454096790087426
7,0.08689542729719724,0.3411552504462711,0.09175236664670805,0.28970565116506514,0.08355457156730098,0.3753335536536524
8,0.07746418948446572,0.35295666968923506,0.08412448793399933,0.29913211626521613,0.07293640401776276,0.3886967533725803
9,0.07894519007863612,0.3480229312080448,0.08398809161182888,0.30705826994726215,0.07549381572441016,0.37521188541994255
10,0.07197085241448946,0.34202282572701825,0.07924790497265714,0.3023470279018758,0.06703959064110697,0.3683384343729181
11,0.07014864591579864,0.3368341125926729,0.07730956558741671,0.287237389107882,0.06529683923588118,0.36977627317784195
12,0.0706994989626734,0.3470685343116017,0.07755723955661224,0.30677742574174527,0.06605010975006573,0.37379750962984765
13,0.06956693000425507,0.34114886441473236,0.07583932379812168,0.3077575455782777,0.06530817793734246,0.3632904998326706
14,0.06831687174779077,0.3345428476646795,0.07479548914222744,0.29513673938937107,0.06392259437944636,0.36066192792633833
15,0.06716771248998589,0.3604479165653051,0.07375998372555445,0.28782993567697074,0.06269903056448399,0.40872054180856476
16,0.06589217756630322,0.35496815357167844,0.07191652503884371,0.3167741161029218,0.06180344180687846,0.38030033394441765
