epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,1.2309372926879132,1.2566110281608043,1.9268620326223536,1.9327217363394225,0.7669874120217103,0.8058705005126122
1,1.126010227152425,1.232784165785863,1.8332353955150669,1.9038680814779723,0.6545267345813605,0.7853948370768473
2,1.0525373616534421,1.228593525596154,1.7586298967019105,1.9011974640381641,0.5818089661944625,0.7801908560288258
3,1.0056496314768097,1.2253467975518642,1.7067200316068454,1.9058943811135414,0.5382693260271325,0.7716483592222898
4,0.97546379121705,1.2191323271164527,1.6721125870433629,1.9003972938427558,0.5110312220123079,0.764955630287146
5,0.9556239766952319,1.2299560954173405,1.6502565731350174,1.9104005136551,0.49253553992662674,0.7763264354987022
6,0.9408938212272449,1.210118830968172,1.633732824626132,1.8851784620529566,0.47900111126339334,0.7600790197268511
7,0.9283802767849376,1.2123907991708853,1.619303205074408,1.892694727732585,0.46776495218022257,0.7588547865549723
8,0.917032344537413,1.2297423222126105,1.6066326934557695,1.9109721428308732,0.457298737942663,0.7755890679665101
9,0.9068468864529561,1.2348714677187114,1.5935608363813825,1.916412843343539,0.4490375479317119,0.7805104996913519
10,0.8997794732324078,1.2292178498628812,1.5857891663272157,1.9147776609812028,0.44243964196270347,0.7721779270049853
11,0.8916195606191953,1.2360083227738357,1.5762695666307058,1.9202571358436193,0.43518618360543865,0.7798423958130372
12,0.8855150992799009,1.2334405921208553,1.5684379402898316,1.9114667383524089,0.43023316734112227,0.7814231193982638
13,0.879241446717682,1.2348547256909883,1.5617042071798928,1.9186022740143995,0.4242662391983546,0.7790229744636096
14,0.8738987885224514,1.2480458307724733,1.5546927170621023,1.9362304516327686,0.4200361352573093,0.7892560190879382
15,0.8684577106410621,1.2251855734831247,1.548392756881877,1.9080440119290962,0.41516764449258137,0.7699465675231738
16,0.8623361747361656,1.251493323689852,1.5405613629736452,1.9378859798113506,0.4101860152605252,0.7938981721034417
17,0.8577984197654276,1.2379601903450794,1.5347521766128702,1.9252480184420562,0.40649588304197687,0.7797682461066123
18,0.8530942504732018,1.2317079439377174,1.5288521424572692,1.9148574135242364,0.40258895663114697,0.7762749145428339
19,0.8476164360076953,1.2421710800666075,1.5218584662319248,1.926809114523423,0.39812171548350245,0.78574566084605
20,0.8442641145143753,1.2309280809683678,1.5177254809273615,1.913781395325294,0.3952898385687771,0.7756924801147901
21,0.8404357461975172,1.237902806737484,1.5131194246375663,1.9223578289533272,0.3919799255254941,0.7815994115976187
