epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.7640805954469783,0.769899308681488,0.21326326408356336,0.2311166226863861,0.9993714447305494,0.9997016340494156
1,0.7466822324501683,0.7629156410694122,0.16374329876937088,0.21507074683904648,0.9958295104645637,0.9967332035303116
2,0.7445437285967381,0.76485525816679,0.16066395260136704,0.21860318258404732,0.9941522630404529,0.9980295524001122
3,0.7288938409482424,0.8074647262692451,0.16349851146200234,0.21367213688790798,0.9706394833083437,1.0611190348863602
4,0.689630091564035,0.8474651351571083,0.16389692768594688,0.21915112808346748,0.9144197302552226,1.1159245371818542
5,0.6534748669702057,0.8666446506977081,0.15728866077702622,0.2252303995192051,0.865624928736014,1.1407198011875153
6,0.6241081611116104,0.8485723212361336,0.15374674683080572,0.2233458273112774,0.8252046960274627,1.115712657570839
7,0.5987017455519553,0.8486421406269073,0.15268801227445514,0.22379085421562195,0.7893682535165529,1.1156231611967087
8,0.5748110755483933,0.8583358898758888,0.151860985449489,0.2323700189590454,0.7555933579755801,1.1257897168397903
9,0.5566239237411642,0.8745498657226562,0.1509928791593982,0.23187697306275368,0.7299835680046799,1.1491605192422867
10,0.5409987124156055,0.8735566735267639,0.14971160753206772,0.236511142924428,0.7082119315021838,1.145748496055603
11,0.5282543865864553,0.8712175562977791,0.1485265489655976,0.23162049613893032,0.6905136205559614,1.1445010006427765
12,0.5166926132661048,0.8674689158797264,0.14721030618142933,0.2316478919237852,0.674561937587762,1.1391335278749466
13,0.506782686542194,0.8680585995316505,0.14609162345949012,0.2283036857843399,0.6608849326644946,1.1414116024971008
14,0.49613607499666723,0.858998991549015,0.1445650602676278,0.2286180444061756,0.6463316649105108,1.1283344477415085
15,0.4870585602092145,0.8592054322361946,0.14385287916772418,0.22897853702306747,0.6336682080101443,1.1284707337617874
16,0.47872036331125933,0.8559318855404854,0.14303974449914825,0.23120978847146034,0.6221059187078924,1.122834950685501
17,0.47096292090640174,0.8469676524400711,0.14191831685719444,0.23050101473927498,0.6115056571541909,1.1103361248970032
18,0.4637646612515644,0.8555638790130615,0.14104813879186456,0.2270413562655449,0.6015956013180246,1.1241014301776886
19,0.4569694571734222,0.8412145227193832,0.13996279870267947,0.23229767009615898,0.5923550717509278,1.1013460904359818
20,0.4500733960571708,0.8460559099912643,0.13899683445505215,0.22405355796217918,0.5829188165993526,1.1118034273386002
21,0.44499513852558914,0.8417665138840675,0.13838224685210793,0.225171260535717,0.5759268094753397,1.1051954329013824
