epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.7486442157467331,0.7620747238397598,0.1694087780381445,0.21789251826703548,0.9963143402506192,0.9943143799901009
1,0.743922194530224,0.7639587894082069,0.16224544469652505,0.21767197735607624,0.9926933928343196,0.9970985129475594
2,0.7422393117578799,0.7621650919318199,0.1596824407670939,0.21397577226161957,0.9914074317788629,0.9961332753300667
3,0.7407352507674956,0.7697520181536674,0.15961436936660994,0.22004084289073944,0.9892957500155817,1.0043727606534958
4,0.7407267362720167,0.7696150913834572,0.1590657527543908,0.21404298208653927,0.9895180336733971,1.0067466795444489
5,0.7402642752309578,0.7623063921928406,0.1594898233593071,0.22052793204784393,0.9886765395959717,0.9935299530625343
6,0.7385535815666462,0.7720627933740616,0.15872291580636674,0.22709579952061176,0.9865635842738855,1.0046588778495789
7,0.7391198219550441,0.7638436481356621,0.1588745762748778,0.22087058797478676,0.987309186062469,0.9955792427062988
8,0.7382035053635839,0.7683806344866753,0.1591717534491261,0.22182266600430012,0.9858716051780319,1.0016588121652603
9,0.7365147525613959,0.7769796922802925,0.15906676813539666,0.21618339605629444,0.9835055917034329,1.0163549333810806
10,0.7356635646012883,0.780211329460144,0.1589230244809931,0.22339307889342308,0.9823493118570142,1.0178683325648308
11,0.7333864599559748,0.7738639190793037,0.15929015074217207,0.21816684678196907,0.97894128194797,1.0110476464033127
12,0.7304758577137531,0.7763730436563492,0.15933736901858758,0.22057564370334148,0.9747612698698492,1.0135884582996368
13,0.7274135646401528,0.7759205624461174,0.15933499412850527,0.2231841627508402,0.9703862345704465,1.0118351951241493
14,0.7229959230437921,0.777839682996273,0.16036992246828108,0.2225047517567873,0.9636275846756364,1.0148520767688751
15,0.7200366850930695,0.7694442719221115,0.1608280063516294,0.22201093658804893,0.9592009012975663,1.0030618607997894
16,0.7148677658137856,0.7708204835653305,0.1613052070234263,0.21984495222568512,0.9516090496580429,1.0059462562203407
17,0.7096350471427821,0.7813158482313156,0.16107489061206112,0.2287635076791048,0.9442339816063549,1.0171366333961487
18,0.7048816776200896,0.7567499354481697,0.16201823165050494,0.21850322000682354,0.9370351794371411,0.9864468649029732
19,0.6989365580687329,0.7652786821126938,0.1615231133366827,0.2239755354821682,0.9287522339895601,0.9962773770093918
20,0.6928775618816244,0.7444935888051987,0.16081868378346242,0.21562988497316837,0.9204003715589876,0.9701801910996437
21,0.6860560763592257,0.7476099655032158,0.16083279579037035,0.2207891307771206,0.9106485208373832,0.9724074304103851
22,0.6809392336020276,0.732654869556427,0.1601634504372797,0.21659286506474018,0.9036261125418086,0.9528467580676079
23,0.6742046069949398,0.7256134301424026,0.15983736482346694,0.22104671224951744,0.8941467374469793,0.9408747628331184
24,0.6664168249850736,0.7696620151400566,0.1589901717292104,0.22093819826841354,0.8833872173273452,1.0038295239210129
25,0.6616196800548828,0.735387422144413,0.15866979891229946,0.22608916647732258,0.876671731285167,0.9526600018143654
26,0.6553560585063827,0.7342846840620041,0.15865994961844718,0.22352993674576283,0.8677268211370726,0.9521435424685478
27,0.6484067653040153,0.757112942636013,0.1581745823162103,0.22702591307461262,0.8580081546941895,0.9833016321063042
28,0.6402073224136449,0.7282558605074883,0.15737536731745383,0.22050447203218937,0.8466378820353541,0.9448638334870338
29,0.6316624778938892,0.7511733993887901,0.15707934715531088,0.21728828363120556,0.8345549960495162,0.9789934456348419
30,0.6214744784988954,0.7416059225797653,0.15631483612015704,0.21660211868584156,0.8203292324625212,0.9656237438321114
31,0.6129722025327174,0.7299511581659317,0.155845119661672,0.21963183768093586,0.8083840031235195,0.9476523771882057
32,0.6025961536598804,0.7603449299931526,0.15479362557487428,0.22322921082377434,0.794012201056585,0.9895432963967323
33,0.5950485238087214,0.7362391352653503,0.1542775885531895,0.22217686288058758,0.7834516829084079,0.955551914870739
34,0.5893668687455706,0.7367124259471893,0.15474531745835904,0.22128254547715187,0.7751331633908621,0.9566007182002068
35,0.5833405814948127,0.752577468752861,0.15442258857634375,0.22585655935108662,0.7666623100965374,0.9773153066635132
36,0.575532351728517,0.7501923218369484,0.15444424818488872,0.22206289134919643,0.7554986469424256,0.9755237028002739
37,0.5675274374716708,0.7411784455180168,0.1546155544097147,0.223921662196517,0.7439878108359429,0.9618396610021591
38,0.559071021207074,0.7727842181921005,0.15439006606800054,0.22642963379621506,0.7320042048875814,1.005916602909565
39,0.5530727765403197,0.7462924122810364,0.15390154294272576,0.22668906673789024,0.7236448591779392,0.9679286852478981
40,0.5447462688792836,0.7503888830542564,0.15335401318103167,0.22753853537142277,0.711985236798708,0.9734301194548607
41,0.5371326649076886,0.7700100988149643,0.15283469117734125,0.22650732472538948,0.7013305345299102,1.0018971413373947
42,0.5319180610037896,0.7800817713141441,0.15294223603410034,0.22822418995201588,0.6938328219805392,1.0155537500977516
43,0.5192076174256196,0.7620170786976814,0.151955935555192,0.22989362478256226,0.6760973026012552,0.9890091866254807
