epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,1.214109344742237,1.2275566286765611,1.903052090961709,1.8558270098307195,0.754814125597477,0.8087096519959278
1,1.1081244138698292,1.1853167364994686,1.8041436686220331,1.8193459747693477,0.6441115282284908,0.7626305329493988
2,1.0303953076657066,1.1685460557540257,1.7246858352779324,1.813590379861685,0.5675349143835214,0.7385164613907154
3,0.9767846449190735,1.1871529320875804,1.6662043227344496,1.840974849768174,0.5171714851107353,0.7512716016708276
4,0.9452709441001599,1.2170006827666209,1.6301189086630814,1.870215960038014,0.488705594633889,0.7815237744496419
5,0.9233050301798389,1.2217459976673126,1.605372121064072,1.880380154420168,0.46859359461018163,0.7826565034114398
6,0.9056113998477275,1.1971584210793178,1.5840456234848397,1.8492647485855298,0.4533218810828323,0.762420810950108
7,0.8922860162635134,1.2185345108692462,1.5684455884063346,1.8747992049425075,0.4415129295781127,0.7810246753386962
8,0.8817743551399972,1.228458461089012,1.5563997868289294,1.8855643853163109,0.4320240285661485,0.790387789790447
9,0.8718483697018052,1.2166345478632512,1.543888930326853,1.8735200823881688,0.42382129294495297,0.7787108142406513
10,0.8636609842507248,1.2227712067273946,1.5344785925669548,1.8796090231491969,0.41644920809910846,0.7848792897585111
11,0.8562151983252957,1.2496858812295473,1.525228474384699,1.9198513329029083,0.41020631267983687,0.8029088706542284
12,0.8488239037175463,1.2619556318490932,1.5158649842199097,1.9341363242039313,0.4041298159167298,0.8138351215001864
13,0.8415821794516001,1.2562639698004112,1.506930406913798,1.9204768653099353,0.398016662360766,0.8134553199395155
14,0.8363805010787442,1.2367540620840514,1.5010016002716162,1.9003340273331373,0.39329973570047283,0.794367369933006
15,0.8315597435730135,1.2547212113172581,1.4943769563976517,1.9208738666314344,0.3896815673663066,0.8106193913099093
16,0.826004349013679,1.2711914835067897,1.4868558064485207,1.938568605062289,0.38543667956295175,0.8262733507614869
17,0.8207847567068206,1.2746419883691347,1.480376246647957,1.9437969105365949,0.38105706291066277,0.8285386508856064
