epoch,train_loss,val_loss,train_rmse,val_rmse,train_pearson,val_pearson
0,0.7579152133771244,0.7291432395577431,0.19979732836301797,0.10084757395088673,0.9964586524380412,0.998232826590538
1,0.7455829494051799,0.729204423725605,0.16529996683791887,0.10678445175290108,0.9936877915104355,0.995768241584301
2,0.7431531727874541,0.7259889543056488,0.16248051471844735,0.09298521932214499,0.9914570568497278,0.9971288666129112
3,0.7275225862066574,0.7529277950525284,0.16498378064004604,0.10085355117917061,0.9680736339578061,1.032230630517006
4,0.6783830022737151,0.7936591506004333,0.1688468413293175,0.1161118671298027,0.8962387952684983,1.0838997066020966
5,0.6255594940394817,0.7914619520306587,0.16207940853127864,0.12057752814143896,0.8236884910111143,1.0788581818342209
6,0.593712070892597,0.7983811646699905,0.15818268023314522,0.11798237357288599,0.7798681133966835,1.0898509323596954
7,0.5738694951825755,0.7843616828322411,0.15652977462659434,0.1208077585324645,0.752230888810651,1.068613201379776
8,0.5592488198071064,0.7936128377914429,0.15622082614226027,0.12975313887000084,0.7314746798392747,1.0779855996370316
9,0.5456494722620446,0.7860375866293907,0.15509978240373365,0.13004391267895699,0.7125270917871529,1.067035660147667
10,0.5330548909577456,0.780110202729702,0.15401445123656043,0.12220319826155901,0.6949985563568187,1.0619361847639084
11,0.5235619536574732,0.7889540269970894,0.15326763558724082,0.11641091387718916,0.6817574514116986,1.0770598948001862
12,0.5138683955310654,0.7981397211551666,0.15180463705877525,0.12571977637708187,0.6685362465703002,1.0861798524856567
13,0.5055724748623408,0.7891241237521172,0.15114630819488095,0.11544507928192616,0.6569669513866819,1.0777103304862976
14,0.4967345628992517,0.7844911515712738,0.15019304288965782,0.11380512733012438,0.6447504725202124,1.0717971473932266
15,0.49015611690413613,0.7957850024104118,0.14917605788356458,0.12232362013310194,0.6357889481846442,1.0842754244804382
16,0.48242679126210347,0.7844338715076447,0.14834129866387777,0.12250504456460476,0.6251046777145243,1.0679818540811539
17,0.47467326454608044,0.7823871672153473,0.1474641449399129,0.13715223409235477,0.6144049670255296,1.0587577670812607
18,0.46918514156042596,0.7845042273402214,0.1468021896285323,0.1243062261492014,0.6068469887616866,1.0672961473464966
19,0.4628659780122643,0.8046090304851532,0.14603723604290464,0.1277259411290288,0.598149348949564,1.0945520848035812
20,0.4563999849613931,0.8063497245311737,0.1451387970611967,0.12311603873968124,0.5892976313175452,1.0990163087844849
21,0.4519288979914495,0.8143971562385559,0.144744726697853,0.11847670003771782,0.5830791355300473,1.1125038266181946
22,0.4460510365828451,0.8127783909440041,0.14393022656440735,0.12732227891683578,0.5750326940258469,1.1063944101333618
